"subregion","state","INC","PRE2","model"
"Mauritania","Africa","21.1637148","0.98867946","1993"
"Mauritania","Africa","21.8215418","0.9901104","1994"
"Mauritania","Africa","22.2123011","0.97878563","1995"
"Mauritania","Africa","22.7639666","0.97430551","1996"
"Mauritania","Africa","23.1728346","0.9629149","1997"
"Mauritania","Africa","23.7872938","0.95924339","1998"
"Mauritania","Africa","24.5134402","0.95892308","1999"
"Mauritania","Africa","25.5902758","0.97072811","2000"
"Mauritania","Africa","27.0082244","0.99345632","2001"
"Mauritania","Africa","28.0672007","1.00058166","2002"
"Mauritania","Africa","29.2746466","1.01140407","2003"
"Mauritania","Africa","31.0624982","1.04061149","2004"
"Mauritania","Africa","32.5360553","1.0579458","2005"
"Mauritania","Africa","33.6953665","1.06588337","2006"
"Mauritania","Africa","35.2877288","1.08663426","2007"
"Mauritania","Africa","37.0663581","1.11170499","2008"
"Mauritania","Africa","39.1036638","1.14269192","2009"
"Mauritania","Africa","41.1702608","1.17249682","2010"
"Mauritania","Africa","43.1998866","1.20003052","2011"
"Mauritania","Africa","45.6144231","1.23578449","2012"
"Mauritania","Africa","48.0817609","1.27054174","2013"
"Mauritania","Africa","50.5891935","1.3041432","2014"
"Mauritania","Africa","53.2257877","1.33909279","2015"
"Mauritania","Africa","56.1032393","1.37821592","2016"
"Mauritius","Africa","63.5364273","5.9954937","1990"
"Mauritius","Africa","65.9717848","6.13199327","1991"
"Mauritius","Africa","65.382018","5.99676025","1992"
"Mauritius","Africa","67.4933338","6.11836639","1993"
"Mauritius","Africa","66.9278899","6.0002602","1994"
"Mauritius","Africa","66.1650922","5.86454209","1995"
"Mauritius","Africa","63.683643","5.59773587","1996"
"Mauritius","Africa","59.5215755","5.17806788","1997"
"Mauritius","Africa","51.5794699","4.43417809","1998"
"Mauritius","Africa","48.7646918","4.14343672","1999"
"Mauritius","Africa","44.9937837","3.78655028","2000"
"Mauritius","Africa","45.9655566","3.83205719","2001"
"Mauritius","Africa","49.8419524","4.13065335","2002"
"Mauritius","Africa","54.5502711","4.50560912","2003"
"Mauritius","Africa","57.4620403","4.73380109","2004"
"Mauritius","Africa","59.7503459","4.90496393","2005"
"Mauritius","Africa","64.3482956","5.27282993","2006"
"Mauritius","Africa","65.2348026","5.32658439","2007"
"Mauritius","Africa","68.9313417","5.60173081","2008"
"Mauritius","Africa","68.7472387","5.5600804","2009"
"Mauritius","Africa","67.5281616","5.43873268","2010"
"Mauritius","Africa","66.4648685","5.32683612","2011"
"Mauritius","Africa","61.6613314","4.92016698","2012"
"Mauritius","Africa","63.444189","5.04202915","2013"
"Mauritius","Africa","62.4995217","4.94656233","2014"
"Mauritius","Africa","63.6155251","5.01321109","2015"
"Mauritius","Africa","64.4479149","5.06090845","2016"
"Mexico","North America","4777.05413","5.51458178","1990"
"Mexico","North America","4786.76384","5.41681703","1991"
"Mexico","North America","4851.05121","5.37955649","1992"
"Mexico","North America","4877.08318","5.30001324","1993"
"Mexico","North America","4919.5853","5.24087674","1994"
"Mexico","North America","4916.25285","5.13764967","1995"
"Mexico","North America","4896.52139","5.0241291","1996"
"Mexico","North America","5028.26446","5.06934995","1997"
"Mexico","North America","5156.88973","5.11266378","1998"
"Mexico","North America","5054.4156","4.93296899","1999"
"Mexico","North America","4956.8473","4.76730204","2000"
"Mexico","North America","4858.43802","4.61208746","2001"
"Mexico","North America","4796.54604","4.49797965","2002"
"Mexico","North America","4715.95544","4.36915371","2003"
"Mexico","North America","4541.28892","4.15576326","2004"
"Mexico","North America","4492.29466","4.05796206","2005"
"Mexico","North America","4352.94592","3.87657217","2006"
"Mexico","North America","4242.5332","3.72286881","2007"
"Mexico","North America","4299.18142","3.71561621","2008"
"Mexico","North America","4309.1365","3.66816034","2009"
"Mexico","North America","4296.54139","3.60369536","2010"
"Mexico","North America","4275.82367","3.53643828","2011"
"Mexico","North America","4269.31455","3.48407465","2012"
"Mexico","North America","4415.95174","3.557883","2013"
"Mexico","North America","4576.32187","3.6415738","2014"
"Mexico","North America","4663.93881","3.66650618","2015"
"Mexico","North America","4851.65813","3.77062583","2016"
"Moldova","Europe","516.255165","11.8348287","1990"
"Moldova","Europe","496.87518","11.3903835","1991"
"Moldova","Europe","445.643834","10.2195921","1992"
"Moldova","Europe","458.081416","10.5182165","1993"
"Moldova","Europe","519.302798","11.9477955","1994"
"Moldova","Europe","542.279916","12.5149698","1995"
"Moldova","Europe","507.738458","11.7667701","1996"
"Moldova","Europe","434.642414","10.1396773","1997"
"Moldova","Europe","406.048317","9.54582061","1998"
"Moldova","Europe","395.025697","9.35409659","1999"
"Moldova","Europe","403.219099","9.59969436","2000"
"Moldova","Europe","414.221779","9.91336717","2001"
"Moldova","Europe","439.902237","10.5577015","2002"
"Moldova","Europe","463.13627","11.1163626","2003"
"Moldova","Europe","493.79834","11.8471131","2004"
"Moldova","Europe","562.64796","13.5018434","2005"
"Moldova","Europe","592.850311","14.2699395","2006"
"Moldova","Europe","660.622873","15.9632385","2007"
"Moldova","Europe","683.460681","16.5907032","2008"
"Moldova","Europe","706.395091","17.2189569","2009"
"Moldova","Europe","731.885423","17.8958606","2010"
"Moldova","Europe","654.059269","16.0366714","2011"
"Moldova","Europe","660.977166","16.2238014","2012"
"Moldova","Europe","643.361559","15.7982754","2013"
"Moldova","Europe","692.97975","17.0178626","2014"
"Moldova","Europe","716.345904","17.5946688","2015"
"Moldova","Europe","712.721405","17.5163684","2016"
"Mongolia","Asia","55.3766034","2.54182093","1990"
"Mongolia","Asia","58.1772396","2.63605181","1991"
"Mongolia","Asia","60.9105579","2.72645565","1992"
"Mongolia","Asia","63.3221323","2.80371316","1993"
"Mongolia","Asia","65.6221326","2.8787561","1994"
"Mongolia","Asia","69.3521043","3.01821849","1995"
"Mongolia","Asia","73.5636289","3.16680518","1996"
"Mongolia","Asia","77.3574005","3.30178125","1997"
"Mongolia","Asia","81.283697","3.44361763","1998"
"Mongolia","Asia","92.0205238","3.86751271","1999"
"Mongolia","Asia","110.860911","4.61515827","2000"
"Mongolia","Asia","137.949229","5.69101715","2001"
"Mongolia","Asia","174.842361","7.13801","2002"
"Mongolia","Asia","220.673862","8.90396654","2003"
"Mongolia","Asia","270.282912","10.7734349","2004"
"Mongolia","Asia","317.117676","12.4870829","2005"
"Mongolia","Asia","358.914194","13.9602967","2006"
"Mongolia","Asia","392.947438","15.0913152","2007"
"Mongolia","Asia","419.143375","15.8778534","2008"
"Mongolia","Asia","445.884145","16.6372091","2009"
"Mongolia","Asia","474.591837","17.4162774","2010"
"Mongolia","Asia","478.754621","17.2974374","2011"
"Mongolia","Asia","482.657568","17.1316827","2012"
"Mongolia","Asia","484.506076","16.8694582","2013"
"Mongolia","Asia","490.432922","16.7454799","2014"
"Mongolia","Asia","500.633707","16.7730491","2015"
"Mongolia","Asia","512.01753","16.8579754","2016"
"Montenegro","Europe","25.6547064","4.17743498","1990"
"Montenegro","Europe","26.1980781","4.25613217","1991"
"Montenegro","Europe","26.8815669","4.35619808","1992"
"Montenegro","Europe","27.6637971","4.47516519","1993"
"Montenegro","Europe","28.4169376","4.58991063","1994"
"Montenegro","Europe","29.0857134","4.69295559","1995"
"Montenegro","Europe","29.5484065","4.77223741","1996"
"Montenegro","Europe","29.9282422","4.84064968","1997"
"Montenegro","Europe","29.9378674","4.85085395","1998"
"Montenegro","Europe","29.7754447","4.83244884","1999"
"Montenegro","Europe","29.5777237","4.80641178","2000"
"Montenegro","Europe","29.8488176","4.85978653","2001"
"Montenegro","Europe","29.6330905","4.82980023","2002"
"Montenegro","Europe","29.5495469","4.81251794","2003"
"Montenegro","Europe","29.3322453","4.77236849","2004"
"Montenegro","Europe","29.0262262","4.71731933","2005"
"Montenegro","Europe","28.7228417","4.66668536","2006"
"Montenegro","Europe","28.7902489","4.67288238","2007"
"Montenegro","Europe","28.777179","4.66170574","2008"
"Montenegro","Europe","28.7856709","4.65073855","2009"
"Montenegro","Europe","29.0711277","4.68285544","2010"
"Montenegro","Europe","29.2212663","4.70218241","2011"
"Montenegro","Europe","29.3780048","4.71907734","2012"
"Montenegro","Europe","29.5733342","4.74098416","2013"
"Montenegro","Europe","29.8491803","4.77655049","2014"
"Montenegro","Europe","30.1327907","4.81531328","2015"
"Montenegro","Europe","30.3357045","4.840534","2016"
"Morocco","Africa","134.599423","0.53887235","1990"
"Morocco","Africa","140.768818","0.55163913","1991"
"Morocco","Africa","147.311019","0.56644335","1992"
"Morocco","Africa","155.065594","0.58626401","1993"
"Morocco","Africa","161.05724","0.59942446","1994"
"Morocco","Africa","167.530957","0.61414871","1995"
"Morocco","Africa","174.341625","0.63106042","1996"
"Morocco","Africa","181.81932","0.64950989","1997"
"Morocco","Africa","188.747717","0.66525684","1998"
"Morocco","Africa","197.868369","0.68864559","1999"
"Morocco","Africa","206.569492","0.71083738","2000"
"Morocco","Africa","216.429794","0.73717237","2001"
"Morocco","Africa","225.417448","0.76084303","2002"
"Morocco","Africa","235.163887","0.78704942","2003"
"Morocco","Africa","244.947747","0.81320371","2004"
"Morocco","Africa","254.436957","0.83798551","2005"
"Morocco","Africa","263.574659","0.86161667","2006"
"Morocco","Africa","272.329542","0.8836896","2007"
"Morocco","Africa","280.806573","0.90422396","2008"
"Morocco","Africa","289.557994","0.924665","2009"
"Morocco","Africa","298.784622","0.94548843","2010"
"Morocco","Africa","307.738544","0.96544064","2011"
"Morocco","Africa","317.432165","0.98582373","2012"
"Morocco","Africa","327.009258","1.00449832","2013"
"Morocco","Africa","336.964619","1.0233577","2014"
"Morocco","Africa","346.905481","1.04162582","2015"
"Morocco","Africa","356.616704","1.05948663","2016"
"Mozambique","Africa","162.044108","1.22388106","1990"
"Mozambique","Africa","166.527667","1.22923738","1991"
"Mozambique","Africa","174.378258","1.24754684","1992"
"Mozambique","Africa","184.022551","1.26962509","1993"
"Mozambique","Africa","190.296385","1.26483962","1994"
"Mozambique","Africa","196.737848","1.2615792","1995"
"Mozambique","Africa","202.492331","1.25946653","1996"
"Mozambique","Africa","208.559315","1.26007684","1997"
"Mozambique","Africa","210.404566","1.23571549","1998"
"Mozambique","Africa","213.033412","1.21622797","1999"
"Mozambique","Africa","218.513231","1.2123786","2000"
"Mozambique","Africa","216.072948","1.16530522","2001"
"Mozambique","Africa","221.364657","1.1589505","2002"
"Mozambique","Africa","224.116582","1.138233","2003"
"Mozambique","Africa","230.383314","1.13480432","2004"
"Mozambique","Africa","240.360066","1.14841799","2005"
"Mozambique","Africa","247.593989","1.14859407","2006"
"Mozambique","Africa","257.118731","1.15739002","2007"
"Mozambique","Africa","263.917923","1.15234114","2008"
"Mozambique","Africa","272.41319","1.15380048","2009"
"Mozambique","Africa","282.72898","1.16205901","2010"
"Mozambique","Africa","291.210422","1.16235214","2011"
"Mozambique","Africa","299.48625","1.16115322","2012"
"Mozambique","Africa","310.577753","1.17024005","2013"
"Mozambique","Africa","324.468784","1.18881838","2014"
"Mozambique","Africa","340.668026","1.21451523","2015"
"Mozambique","Africa","354.396295","1.23050524","2016"
"Myanmar","Asia","857.295122","2.06179078","1990"
"Myanmar","Asia","888.003848","2.09886255","1991"
"Myanmar","Asia","918.861316","2.13960992","1992"
"Myanmar","Asia","949.227323","2.18107262","1993"
"Myanmar","Asia","979.177657","2.22133289","1994"
"Myanmar","Asia","1004.02042","2.24836883","1995"
"Myanmar","Asia","1031.80481","2.28222213","1996"
"Myanmar","Asia","1056.99835","2.30831165","1997"
"Myanmar","Asia","1082.87731","2.33451478","1998"
"Myanmar","Asia","1087.12164","2.31457484","1999"
"Myanmar","Asia","1095.24854","2.30484195","2000"
"Myanmar","Asia","1099.03205","2.29159432","2001"
"Myanmar","Asia","1108.04395","2.28925964","2002"
"Myanmar","Asia","1117.51386","2.28788494","2003"
"Myanmar","Asia","1127.60986","2.28790504","2004"
"Myanmar","Asia","1136.01075","2.28479309","2005"
"Myanmar","Asia","1140.96472","2.27820654","2006"
"Myanmar","Asia","1148.01553","2.2742131","2007"
"Myanmar","Asia","1156.41379","2.27193719","2008"
"Myanmar","Asia","1166.7574","2.27282036","2009"
"Myanmar","Asia","1174.28259","2.26779331","2010"
"Myanmar","Asia","1184.55287","2.26662659","2011"
"Myanmar","Asia","1195.06233","2.26647229","2012"
"Myanmar","Asia","1209.12811","2.27373221","2013"
"Myanmar","Asia","1226.28549","2.28680352","2014"
"Myanmar","Asia","1241.73641","2.29651196","2015"
"Myanmar","Asia","1256.44606","2.30496539","2016"
"Namibia","Africa","46.2582197","3.29546922","1990"
"Namibia","Africa","47.854958","3.28333818","1991"
"Namibia","Africa","49.9744963","3.31130161","1992"
"Namibia","Africa","51.7513777","3.31875435","1993"
"Namibia","Africa","54.5157744","3.387903","1994"
"Namibia","Africa","58.0900734","3.50062234","1995"
"Namibia","Africa","61.7971168","3.61427373","1996"
"Namibia","Africa","64.9236068","3.68460214","1997"
"Namibia","Africa","68.9230355","3.79928249","1998"
"Namibia","Africa","69.8255126","3.74778298","1999"
"Namibia","Africa","71.3252385","3.74082941","2000"
"Namibia","Africa","70.7843488","3.64707344","2001"
"Namibia","Africa","71.7601066","3.64559849","2002"
"Namibia","Africa","71.4115862","3.58626556","2003"
"Namibia","Africa","71.1251898","3.53442018","2004"
"Namibia","Africa","70.9526407","3.48755828","2005"
"Namibia","Africa","71.3359538","3.46529948","2006"
"Namibia","Africa","71.4207798","3.42474077","2007"
"Namibia","Africa","71.8899937","3.39719267","2008"
"Namibia","Africa","71.9636065","3.34521189","2009"
"Namibia","Africa","73.8723016","3.3720516","2010"
"Namibia","Africa","75.652138","3.38431472","2011"
"Namibia","Africa","77.2786894","3.38290666","2012"
"Namibia","Africa","79.9131108","3.42013985","2013"
"Namibia","Africa","82.3715599","3.44515962","2014"
"Namibia","Africa","84.654486","3.4600375","2015"
"Namibia","Africa","86.614765","3.46546109","2016"
"Nepal","Asia","226.727937","1.2093334","1990"
"Nepal","Asia","232.828908","1.20992151","1991"
"Nepal","Asia","236.107866","1.19423063","1992"
"Nepal","Asia","249.939783","1.23029731","1993"
"Nepal","Asia","258.430235","1.23904611","1994"
"Nepal","Asia","268.80324","1.25719748","1995"
"Nepal","Asia","274.506646","1.25596393","1996"
"Nepal","Asia","286.553029","1.28331038","1997"
"Nepal","Asia","298.762667","1.31039943","1998"
"Nepal","Asia","306.405357","1.31703674","1999"
"Nepal","Asia","318.893487","1.34426491","2000"
"Nepal","Asia","327.012611","1.35522726","2001"
"Nepal","Asia","338.992005","1.38218728","2002"
"Nepal","Asia","348.882979","1.40083642","2003"
"Nepal","Asia","361.212234","1.43016892","2004"
"Nepal","Asia","374.443027","1.46398583","2005"
"Nepal","Asia","382.957284","1.47958482","2006"
"Nepal","Asia","390.534111","1.49208224","2007"
"Nepal","Asia","398.03051","1.50368059","2008"
"Nepal","Asia","405.583687","1.51327064","2009"
"Nepal","Asia","413.021939","1.51913621","2010"
"Nepal","Asia","424.885981","1.53812896","2011"
"Nepal","Asia","436.341248","1.55191625","2012"
"Nepal","Asia","448.649383","1.5663358","2013"
"Nepal","Asia","461.298202","1.58165768","2014"
"Nepal","Asia","474.642495","1.60129289","2015"
"Nepal","Asia","487.451348","1.62068704","2016"
"Netherlands","Europe","214.565567","1.43600832","1990"
"Netherlands","Europe","228.822824","1.51967102","1991"
"Netherlands","Europe","242.193717","1.5964821","1992"
"Netherlands","Europe","262.954424","1.721399","1993"
"Netherlands","Europe","278.361101","1.8118816","1994"
"Netherlands","Europe","293.17445","1.8993253","1995"
"Netherlands","Europe","327.973729","2.1149766","1996"
"Netherlands","Europe","357.435826","2.29263905","1997"
"Netherlands","Europe","388.991832","2.47931308","1998"
"Netherlands","Europe","417.226623","2.64139871","1999"
"Netherlands","Europe","445.993415","2.80298065","2000"
"Netherlands","Europe","469.553382","2.92905475","2001"
"Netherlands","Europe","469.594763","2.91075297","2002"
"Netherlands","Europe","465.16277","2.86961218","2003"
"Netherlands","Europe","469.656172","2.88710145","2004"
"Netherlands","Europe","469.992641","2.88176276","2005"
"Netherlands","Europe","467.259577","2.85941395","2006"
"Netherlands","Europe","471.13335","2.87612701","2007"
"Netherlands","Europe","485.810308","2.95367343","2008"
"Netherlands","Europe","497.899052","3.0114573","2009"
"Netherlands","Europe","499.297491","3.00472988","2010"
"Netherlands","Europe","520.009032","3.11527746","2011"
"Netherlands","Europe","542.967882","3.24137181","2012"
"Netherlands","Europe","584.025956","3.46743965","2013"
"Netherlands","Europe","603.429244","3.56294031","2014"
"Netherlands","Europe","627.467611","3.68344697","2015"
"Netherlands","Europe","622.677531","3.6326468","2016"
"New Zealand","Oceania","60.5940662","1.79275645","1990"
"New Zealand","Oceania","62.9737558","1.81015051","1991"
"New Zealand","Oceania","63.0746703","1.78767684","1992"
"New Zealand","Oceania","65.2313731","1.82827233","1993"
"New Zealand","Oceania","67.9596605","1.88087477","1994"
"New Zealand","Oceania","70.6929979","1.92898229","1995"
"New Zealand","Oceania","73.135859","1.96627896","1996"
"New Zealand","Oceania","74.3156897","1.97244784","1997"
"New Zealand","Oceania","74.7105342","1.96455114","1998"
"New Zealand","Oceania","75.4801845","1.97131891","1999"
"New Zealand","Oceania","78.6168555","2.04031047","2000"
